2024-04-13 14:05:27, INFO: Current git head hash code: %s
2024-04-13 14:05:27, INFO: Using device: cuda:0
2024-04-13 14:05:27, INFO: The window size is 1
2024-04-13 14:05:28, INFO: Policy:MambaRL
2024-04-13 14:05:28, INFO: Env config file: configs/env.config
2024-04-13 14:05:28, INFO: human number: 5
2024-04-13 14:05:28, INFO: Not randomizing human radius and preferred speed
2024-04-13 14:05:28, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2024-04-13 14:05:28, INFO: Square width: 10.0, circle width: 4.0
2024-04-13 14:05:28, INFO: Current learning rate: 0.010000
2024-04-13 14:05:32, INFO: TRAIN has success rate: 1.00, collision rate: 0.00, nav time: 9.95±0.865805, total reward: 0.2588)
2024-04-13 14:08:21, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1260)
2024-04-13 14:08:22, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2327)
2024-04-13 14:08:29, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.0895)
2024-04-13 14:08:36, INFO: TRAIN in episode 17 has success rate: 1.00, collision rate: 0.00, nav time: 17.50±0.000000, total reward: 0.1567)
2024-04-13 14:08:39, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1657)
2024-04-13 14:08:47, INFO: TRAIN in episode 19 has success rate: 1.00, collision rate: 0.00, nav time: 17.25±0.000000, total reward: 0.1597)
2024-04-13 14:08:50, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1556)
2024-04-13 14:08:54, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1718)
2024-04-13 14:08:57, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1564)
2024-04-13 14:09:01, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1358)
2024-04-13 14:09:05, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1986)
2024-04-13 14:09:13, INFO: TRAIN in episode 25 has success rate: 1.00, collision rate: 0.00, nav time: 22.25±0.000000, total reward: 0.0985)
2024-04-13 14:09:22, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 19.25±0.000000, total reward: 0.1351)
2024-04-13 14:09:29, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 15.50±0.000000, total reward: 0.1821)
2024-04-13 14:09:38, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 21.25±0.000000, total reward: 0.0993)
2024-04-13 14:09:40, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1874)
2024-04-13 14:09:48, INFO: TRAIN in episode 30 has success rate: 1.00, collision rate: 0.00, nav time: 15.50±0.000000, total reward: 0.2005)
2024-04-13 14:09:55, INFO: TRAIN in episode 31 has success rate: 1.00, collision rate: 0.00, nav time: 12.75±0.000000, total reward: 0.2679)
2024-04-13 14:10:03, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 20.25±0.000000, total reward: 0.1216)
2024-04-13 14:10:12, INFO: TRAIN in episode 33 has success rate: 1.00, collision rate: 0.00, nav time: 18.00±0.000000, total reward: 0.1343)
2024-04-13 14:10:19, INFO: TRAIN in episode 34 has success rate: 1.00, collision rate: 0.00, nav time: 17.25±0.000000, total reward: 0.1191)
2024-04-13 14:10:29, INFO: TRAIN in episode 35 has success rate: 1.00, collision rate: 0.00, nav time: 23.00±0.000000, total reward: 0.0614)
2024-04-13 14:10:36, INFO: TRAIN in episode 36 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1739)
2024-04-13 14:10:39, INFO: TRAIN in episode 37 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1712)
2024-04-13 14:10:44, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1722)
2024-04-13 14:10:51, INFO: TRAIN in episode 39 has success rate: 1.00, collision rate: 0.00, nav time: 15.00±0.000000, total reward: 0.1805)
2024-04-13 14:10:59, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 20.00±0.000000, total reward: 0.1232)
2024-04-13 14:11:02, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1715)
2024-04-13 14:11:06, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2046)
2024-04-13 14:11:14, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 17.25±0.000000, total reward: 0.1382)
2024-04-13 14:11:21, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 14.50±0.000000, total reward: 0.1386)
2024-04-13 14:11:29, INFO: TRAIN in episode 45 has success rate: 1.00, collision rate: 0.00, nav time: 19.75±0.000000, total reward: 0.1282)
2024-04-13 14:11:31, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2104)
2024-04-13 14:11:39, INFO: TRAIN in episode 47 has success rate: 1.00, collision rate: 0.00, nav time: 18.75±0.000000, total reward: 0.1424)
2024-04-13 14:11:42, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1762)
2024-04-13 14:11:50, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 0.00, nav time: 25.00±0.000000, total reward: 0.0000)
2024-04-13 14:11:58, INFO: TRAIN in episode 50 has success rate: 1.00, collision rate: 0.00, nav time: 13.75±0.000000, total reward: 0.1576)
2024-04-13 14:12:05, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 17.75±0.000000, total reward: 0.1371)
2024-04-13 14:12:08, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2393)
2024-04-13 14:12:16, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 21.75±0.000000, total reward: 0.1038)
2024-04-13 14:12:19, INFO: TRAIN in episode 54 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1748)
2024-04-13 14:12:23, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1742)
2024-04-13 14:12:26, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1548)
2024-04-13 14:12:34, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 16.75±0.000000, total reward: 0.1333)
2024-04-13 14:12:41, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 14.25±0.000000, total reward: 0.1925)
2024-04-13 14:12:49, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 17.50±0.000000, total reward: 0.1624)
2024-04-13 14:12:56, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 17.25±0.000000, total reward: 0.1462)
2024-04-13 14:13:05, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 0.00, nav time: 25.00±0.000000, total reward: -0.0620)
2024-04-13 14:13:13, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 0.00, nav time: 25.00±0.000000, total reward: -0.0139)
2024-04-13 14:13:17, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1822)
2024-04-13 14:13:27, INFO: TRAIN in episode 64 has success rate: 1.00, collision rate: 0.00, nav time: 22.25±0.000000, total reward: 0.0985)
2024-04-13 14:13:35, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 17.50±0.000000, total reward: 0.1451)
2024-04-13 14:13:44, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 20.50±0.000000, total reward: 0.0947)
2024-04-13 14:13:47, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1630)
2024-04-13 14:13:51, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1579)
2024-04-13 14:13:54, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1521)
2024-04-13 14:13:58, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1672)
2024-04-13 14:14:06, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 16.00±0.000000, total reward: 0.1902)
2024-04-13 14:14:08, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1829)
2024-04-13 14:14:12, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1490)
2024-04-13 14:14:14, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1552)
2024-04-13 14:14:18, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1504)
2024-04-13 14:14:26, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 19.25±0.000000, total reward: 0.1351)
2024-04-13 14:14:34, INFO: TRAIN in episode 77 has success rate: 1.00, collision rate: 0.00, nav time: 20.25±0.000000, total reward: 0.1216)
2024-04-13 14:14:42, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 18.75±0.000000, total reward: 0.1364)
2024-04-13 14:14:51, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 17.25±0.000000, total reward: 0.1411)
2024-04-13 14:14:55, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1771)
2024-04-13 14:14:57, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1392)
2024-04-13 14:15:05, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 23.25±0.000000, total reward: 0.0886)
2024-04-13 14:15:13, INFO: TRAIN in episode 83 has success rate: 1.00, collision rate: 0.00, nav time: 16.50±0.000000, total reward: 0.1804)
2024-04-13 14:15:21, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 17.75±0.000000, total reward: 0.1489)
2024-04-13 14:15:28, INFO: TRAIN in episode 85 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.0553)
2024-04-13 14:15:28, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2500)
2024-04-13 14:15:37, INFO: TRAIN in episode 87 has success rate: 1.00, collision rate: 0.00, nav time: 23.00±0.000000, total reward: 0.0903)
2024-04-13 14:15:44, INFO: TRAIN in episode 88 has success rate: 1.00, collision rate: 0.00, nav time: 16.50±0.000000, total reward: 0.1805)
2024-04-13 14:15:48, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1954)
2024-04-13 14:15:51, INFO: TRAIN in episode 90 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1244)
2024-04-13 14:16:00, INFO: TRAIN in episode 91 has success rate: 0.00, collision rate: 0.00, nav time: 25.00±0.000000, total reward: 0.0000)
2024-04-13 14:16:07, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 14.25±0.000000, total reward: 0.2126)
2024-04-13 14:16:11, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1583)
2024-04-13 14:16:13, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1871)
2024-04-13 14:16:21, INFO: TRAIN in episode 95 has success rate: 1.00, collision rate: 0.00, nav time: 18.75±0.000000, total reward: 0.1319)
2024-04-13 14:16:24, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1837)
2024-04-13 14:16:32, INFO: TRAIN in episode 97 has success rate: 1.00, collision rate: 0.00, nav time: 16.25±0.000000, total reward: 0.1853)
2024-04-13 14:16:35, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1777)
2024-04-13 14:16:42, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 19.75±0.000000, total reward: 0.1247)
2024-04-13 14:16:45, INFO: TRAIN in episode 100 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1547)
2024-04-13 14:16:48, INFO: TRAIN in episode 101 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1920)
2024-04-13 14:16:51, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1746)
2024-04-13 14:17:01, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 20.75±0.000000, total reward: -0.0112)
2024-04-13 14:17:04, INFO: TRAIN in episode 104 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1598)
2024-04-13 14:17:07, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1541)
2024-04-13 14:17:10, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1724)
2024-04-13 14:17:13, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2227)
2024-04-13 14:17:17, INFO: TRAIN in episode 108 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1897)
2024-04-13 14:17:21, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1488)
2024-04-13 14:17:25, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1844)
2024-04-13 14:17:29, INFO: TRAIN in episode 111 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1790)
2024-04-13 14:17:39, INFO: TRAIN in episode 112 has success rate: 1.00, collision rate: 0.00, nav time: 23.00±0.000000, total reward: 0.0156)
2024-04-13 14:17:43, INFO: TRAIN in episode 113 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1260)
2024-04-13 14:17:51, INFO: TRAIN in episode 114 has success rate: 1.00, collision rate: 0.00, nav time: 21.25±0.000000, total reward: 0.0850)
2024-04-13 14:17:54, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.1516)
2024-04-13 14:17:57, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 1.00, nav time: 25.00±0.000000, total reward: -0.2562)
